"","ID","title","description","streetaddress","city","state","amenityfeatures","type","notes","dateadded","lastmodified","Year","full.address","lon","lat","geoAddress","Status"
"3191",370,"Cameo","at Cain N.W.","188 Williams","Atlanta","GA","(M) - Mixed Crowds - Some Straights,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs","","9/22/2019 8:35pm","9/22/2019 8:59pm",1980,"188 Williams, Atlanta, GA",-84.3206699,33.7511417,"hosea l williams dr ne, atlanta, ga, usa","Google Verified Location"
"3192",189,"Cameo","(at Cain N.W.)","188 Williams","Atlanta","GA","(RT) - 'Raunchy types' - downtown type places - often hustlers,(*) - Very popular","Bars/Clubs","","9/4/2019 9:25am","9/4/2019 10:49am",1974,"188 Williams, Atlanta, GA",-84.3206699,33.7511417,"hosea l williams dr ne, atlanta, ga, usa","Google Verified Location"
"3193",219,"Rebel Room","","1001 Greene","Atlanta","GA","(M) - Mixed Crowds","Bars/Clubs","","9/4/2019 9:50am","9/9/2019 7:37am",1974,"1001 Greene, Atlanta, GA",-84.3381745,33.8776866,"1001 brooke greene ne, atlanta, ga 30319, usa","Google Verified Location"
"3194",2760,"
  Locker Room Health
  Club
  ","(Includes baths & sauna adjoining  'Hollywood Hots ' (Disco) (D) (S) ( 'Flicks ') & bookstore - BYOB for AH - Open 24 hrs.)   ","2325 Cheshire Bridge Rd. N.E. at Cheshire Square Shopping Center  ","Atlanta","GA","(*) - Very popular,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy","Book Store,Theatre,Baths","","","",1978,"2325 Cheshire Bridge Rd. N.E. at Cheshire Square Shopping Center  , Atlanta, GA",-84.348786,33.818249,"unclear_coded_by_hand","Verified Location"
"3195",245,"Locker Room","(Baths) (Looks promising)","2325 Cheshire Bridge Rd. N.E.","Atlanta","GA","","Baths",NA,"11/7/2019 11:01am","11/8/2019 1:41pm",1976,"2325 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.3487861,33.818249,"2325 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3196",270,"Locker Room Baths","(Cheshire Square Shopping Center - for information call 325-0967)","2325 Cheshire Bridge","Atlanta","GA","(*) - Very popular","Baths",NA,"11/7/2019 5:54pm","11/10/2019 1:45pm",1977,"2325 Cheshire Bridge, Atlanta, GA",-84.3487861,33.818249,"2325 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3197",321,"Locker Room - Hollywood Hots","(AH*) (Very popular after hours) ( 'Drag Shows ') (Sauna & baths)","2325 Cheshire Br. Rd. N.E.","Atlanta","GA","(D) - Dancing,(AH) - After Hours,(*) - Very popular","Baths,Bars/Clubs","","10/24/2019 12:17pm","12/18/2019 3:30pm",1979,"2325 Cheshire Br. Rd. N.E., Atlanta, GA",-84.3487861,33.818249,"2325 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3198",383,"Locker Room","Hollywood Hots ('Drag shows') (Sauna & baths)","2325 Cheshire Br. Rd. N.E.","Atlanta","GA","(D) - Dancing,(AH) - After Hours,(*) - Very popular","Bars/Clubs,Baths","","9/22/2019 8:35pm","9/22/2019 10:07pm",1980,"2325 Cheshire Br. Rd. N.E., Atlanta, GA",-84.3487861,33.818249,"2325 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3199",304,"Dunk & Dine","","2305 Cheshire Bridge Rd.","Atlanta","GA","(M) - Mixed - Some Straights","Restaurant","","12/4/2019 6:49am","12/16/2019 1:17pm",1978,"2305 Cheshire Bridge Rd., Atlanta, GA",-84.3516172,33.8179715,"2305 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3200",312,"Dunk & Dine","","2305 Cheshire Bridge Rd.","Atlanta","GA","(M) - Mixed - Some Straights","Restaurant","","10/24/2019 12:14pm","10/28/2019 9:54am",1979,"2305 Cheshire Bridge Rd., Atlanta, GA",-84.3516172,33.8179715,"2305 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3201",374,"Dunk & Dine","","2305 Cheshire Bridge Rd.","Atlanta","GA","(M) - Mixed Crowds - Some Straights","Restaurant","","9/22/2019 8:35pm","9/22/2019 10:01pm",1980,"2305 Cheshire Bridge Rd., Atlanta, GA",-84.3516172,33.8179715,"2305 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3202",374,"Sweet Gum Head","weekends","2284 Cheshire Bridge Rd. N.E.","Atlanta","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,""(G) - Girls, but seldom exclusively"",(*) - Very popular","Bars/Clubs","clarify amenity","12/17/2019 9:52am","12/17/2019 9:52am",1975,"2284 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3203",284,"Sweet Gum Head","(WE*) (Disco) (Some G) (behind Tiger Auto Parts)","2284 Cheshire Bridge Road N.E.","Atlanta","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(WE) - Weekends,(*) - Very popular,""(G) - Girls, but rarely exclusively""","Bars/Clubs",NA,"11/7/2019 6:03pm","11/10/2019 2:21pm",1977,"2284 Cheshire Bridge Road N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3204",255,"Sweet Gum Head","(Disco)","2284 Cheshire Bridge Rd. N.E.","Atlanta","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,""(G) - Girls/Ms, but seldom exclusively"",(WE) - Weekends,(*) - Very popular","Bars/Clubs",NA,"11/7/2019 2:14pm","11/8/2019 1:41pm",1976,"2284 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3205",213,"Sweet Gum Head","","2284 Cheshire Bridge Rd N.E.","Atlanta","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,""(G) - Girls, but seldom exclusively""","Bars/Clubs","","9/4/2019 9:50am","9/4/2019 10:49am",1974,"2284 Cheshire Bridge Rd N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3206",205,"Sweet Gum Head","","2284 Cheshire Bridge Rd. N.E.","Atlanta","GA","(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Bars/Clubs",NA,"9/25/2019 8:25am","10/28/2019 9:41am",1973,"2284 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3207",400,"Sweet Gum Head","(3-1-79: Nice show club - wish they would pay me for '79 books) (behind Tiger Auto parts)","2284 Cheshire Br. Rd. N.E.","Atlanta","GA","","Bars/Clubs","","9/22/2019 8:35pm","9/30/2019 3:48pm",1980,"2284 Cheshire Br. Rd. N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3208",337,"Sweet Gum Head","(Disco) (Some G) (behind Tiger Auto Parts)","2284 Cheshire Br. Rd. N.E.","Atlanta","GA","(*) - Very popular,(YC) - Young and/or collegiate types,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively""","Bars/Clubs","","10/24/2019 12:22pm","12/18/2019 3:29pm",1979,"2284 Cheshire Br. Rd. N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3209",329,"Sweet Gum Head","(Some G) (Disco) (WE*) (behind Tiger Auto Parts)","2284 Cheshire Bridge Rd. N.E.","Atlanta","GA","(YC) - Young and/or collegiate types,(D) - Dancing,(WE) - Weekends,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""","Bars/Clubs","","12/4/2019 6:56am","12/18/2019 1:18pm",1978,"2284 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.3525552,33.8174879,"2284 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3210",398,"Star Book Mart","","804 N. Highland Ave.","Atlanta","GA","","Business","","9/22/2019 8:35pm","9/30/2019 3:22pm",1980,"804 N. Highland Ave., Atlanta, GA",-84.352591,33.776416,"804 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3211",335,"Star Book Mart","","804 N. Highland Ave.","Atlanta","GA","","Book Store","","10/24/2019 12:22pm","10/28/2019 9:49am",1979,"804 N. Highland Ave., Atlanta, GA",-84.352591,33.776416,"804 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3212",327,"Star Book Mart","","804 No. Highland Ave.","Atlanta","GA","","Book Store","","12/4/2019 6:56am","12/16/2019 2:01pm",1978,"804 No. Highland Ave., Atlanta, GA",-84.352591,33.776416,"804 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3213",324,"M.C.C.","","800 N. Highland Ave.","Atlanta","GA","M.C.C. - Metropolitan Community Church","Church","","10/24/2019 12:17pm","10/28/2019 10:00am",1979,"800 N. Highland Ave., Atlanta, GA",-84.3526546,33.7763144,"800 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3214",316,"M. C. C","","800 No. Highland Ave.","Atlanta","GA","(MCC) M.C.C. - Metropolitan Community Church","Church","","12/4/2019 6:54am","12/16/2019 1:17pm",1978,"800 No. Highland Ave., Atlanta, GA",-84.3526546,33.7763144,"800 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3215",385,"M.C.C","","800 N. Highland Ave.","Atlanta","GA","","Church","","9/22/2019 8:35pm","9/30/2019 2:59pm",1980,"800 N. Highland Ave., Atlanta, GA",-84.3526546,33.7763144,"800 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3216",272,"M.C.C.","","800 N. Highland Avenue","Atlanta","GA","(MCC) M.C.C. - Metropolitan Community Church","Church",NA,"11/7/2019 5:54pm","11/10/2019 2:13pm",1977,"800 N. Highland Avenue, Atlanta, GA",-84.3526546,33.7763144,"800 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3217",275,"Ms. Garbo's","","2206 Cheshire Bridge Road N.E.","Atlanta","GA","""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(*) - Very popular","Bars/Clubs",NA,"11/7/2019 5:54pm","11/10/2019 2:21pm",1977,"2206 Cheshire Bridge Road N.E., Atlanta, GA",-84.353502,33.815479,"2206 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3218",327,"Ms. Garbo's","","2206 Cheshire Br. Rd. N.E.","Atlanta","GA","""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing","Restaurant","","10/24/2019 12:17pm","10/28/2019 9:54am",1979,"2206 Cheshire Br. Rd. N.E., Atlanta, GA",-84.353502,33.815479,"2206 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3219",249,"Ms. Garbo","(Behind Baby Products showroom - a 'must' for Ms.)","2206 Cheshire Bridge Rd. N.E.","Atlanta","GA","""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(*) - Very popular","Restaurant",NA,"11/7/2019 11:01am","11/8/2019 1:41pm",1976,"2206 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.353502,33.815479,"2206 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3220",319,"Ms. Garbo's","(Next to Baby Products Showroom)","2206 Cheshire Bridge Rd. N.E.","Atlanta","GA","""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(*) - Very popular","Bars/Clubs","","12/4/2019 6:54am","12/18/2019 1:19pm",1978,"2206 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.353502,33.815479,"2206 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3221",388,"Ms. Garbo's","","2206 Cheshire Br. Rd. N.E.","Atlanta","GA","""(L) - Ladies/Ms, but seldom exclusively unless noted"",(D) - Dancing","Restaurant","","9/22/2019 8:35pm","9/30/2019 3:01pm",1980,"2206 Cheshire Br. Rd. N.E., Atlanta, GA",-84.353502,33.815479,"2206 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3222",252,"Ms. Garbo","behind Baby Products Warehouse, A bar for women - don't pass it up!","2206 Cheshire Bridge Rd. N.E.","Atlanta","GA","""(G) - Girls, but seldom exclusively"",(D) - Dancing,(*) - Very popular","Bars/Clubs","","12/17/2019 9:52am","12/17/2019 9:52am",1975,"2206 Cheshire Bridge Rd. N.E., Atlanta, GA",-84.353502,33.815479,"2206 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3223",401,"Tex's","(Some W, SM) (was closed - may be re-opening)","1026 N. Highland","Atlanta","GA","(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. ""","Bars/Clubs","","9/22/2019 8:35pm","9/30/2019 3:49pm",1980,"1026 N. Highland, Atlanta, GA",-84.3546023,33.7826396,"1026 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3224",338,"Tex's","(some W, SM) (Looks promising)","1026-B N. Highland at Virginia","Atlanta","GA","(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. ""","Bars/Clubs","","10/24/2019 12:22pm","12/18/2019 3:29pm",1979,"1026-B N. Highland at Virginia, Atlanta, GA",-84.3546023,33.7826396,"1026 north highland avenue northeast, atlanta, ga 30306, usa","Google Verified Location"
"3225",389,"Numbers","(Some L) (Disco) (Best late - AH)","1888 Cheshire Bridge Rd.","Atlanta","GA","(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(D) - Dancing,(AH) - After Hours,(*) - Very popular","Bars/Clubs","","9/22/2019 8:35pm","9/30/2019 3:19pm",1980,"1888 Cheshire Bridge Rd., Atlanta, GA",-84.3612162,33.8104297,"1888 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3226",322,"Magic Garden","(Some G) (Disco) (Big hit at first, but fading fast)","1888 Cheshire Br. Rd.","Atlanta","GA","(YC) - Young and/or collegiate types,(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively""","Bars/Clubs","","10/24/2019 12:17pm","12/18/2019 3:29pm",1979,"1888 Cheshire Br. Rd., Atlanta, GA",-84.3612162,33.8104297,"1888 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3227",300,"County Seat","(Disco)","1880 Cheshire Bridge Rd.","Atlanta","GA","(D) - Dancing","Bars/Clubs","","12/4/2019 6:49am","12/18/2019 1:19pm",1978,"1880 Cheshire Bridge Rd., Atlanta, GA",-84.3613325,33.8101252,"1880 cheshire bridge rd ne, atlanta, ga 30324, usa","Google Verified Location"
"3228",376,"Eros Book Mart","(Open 24 hrs.)","777 Ponce de Leon","Atlanta","GA","","Book Store","","9/22/2019 8:35pm","9/22/2019 10:02pm",1980,"777 Ponce de Leon, Atlanta, GA",-84.361886,33.7736049,"777 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3229",314,"Eros Book Mart","(Open 24hrs)","777 Ponce de Leon","Atlanta","GA","","Book Store","","10/24/2019 12:14pm","10/28/2019 9:49am",1979,"777 Ponce de Leon, Atlanta, GA",-84.361886,33.7736049,"777 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3230",307,"Eros Book Mart","(Open 24hrs)","777 Ponce de Leon","Atlanta","GA","","Book Store","","12/4/2019 6:52am","12/16/2019 2:00pm",1978,"777 Ponce de Leon, Atlanta, GA",-84.361886,33.7736049,"777 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3231",113,"Blue Lantern","","760 Ponce de Leon","Atlanta","GA","""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds","Bars/Clubs","","8/30/2019 9:35am","8/30/2019 9:50am",1971,"760 Ponce de Leon, Atlanta, GA",-84.3621776,33.774103,"760 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3232",330,"Peasant Uptown","","3500 Peachtree Rd. N.E.","Atlanta","GA","(M) - Mixed - Some Straights","Restaurant","","10/24/2019 12:17pm","10/28/2019 9:54am",1979,"3500 Peachtree Rd. N.E., Atlanta, GA",-84.3622556,33.8528035,"3500 peachtree rd ne, atlanta, ga 30326, usa","Google Verified Location"
"3233",321,"Peasant Uptown","","3500 Peachtree Rd. N.E.","Atlanta","GA","(M) - Mixed - Some Straights","Restaurant","","12/4/2019 6:56am","12/16/2019 1:17pm",1978,"3500 Peachtree Rd. N.E., Atlanta, GA",-84.3622556,33.8528035,"3500 peachtree rd ne, atlanta, ga 30326, usa","Google Verified Location"
"3234",392,"Peasant Upton","","3500 Peactree Rd N.E.","Atlanta","GA","(M) - Mixed Crowds - Some Straights","Restaurant","","9/22/2019 8:35pm","9/30/2019 3:20pm",1980,"3500 Peactree Rd N.E., Atlanta, GA",-84.3622556,33.8528035,"3500 peachtree rd ne, atlanta, ga 30326, usa","Google Verified Location"
"3235",395,"Ponce de Leon News","","752 Ponce de Leon","Atlanta","GA","","Book Store","","9/22/2019 8:35pm","9/30/2019 3:21pm",1980,"752 Ponce de Leon, Atlanta, GA",-84.362535,33.77423,"752 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3236",112,"Big Dipper","","738 Ponce de Leon","Atlanta","GA","""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'","Bars/Clubs","","8/30/2019 9:35am","8/31/2019 12:02pm",1971,"738 Ponce de Leon, Atlanta, GA",-84.3628652,33.7743979,"738 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3237",131,"Dupree's Tavern","","719 Ponce de Leon N.E.","Atlanta","GA","""(G) - Girls, but seldom exclusively"",(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs",NA,"9/12/2019 7:12am","10/28/2019 9:27am",1972,"719 Ponce de Leon N.E., Atlanta, GA",-84.3633358,33.7737119,"719 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3238",81,"Dupree Lounge","","715 Ponce de Leon","Atlanta","GA","""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds","Bars/Clubs",NA,"8/18/2019 10:23pm","9/7/2019 11:23am",1968,"715 Ponce de Leon, Atlanta, GA",-84.3633561,33.7737053,"715 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3239",108,"Dupree","","715 Ponce de Leon","Atlanta","GA","(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers,""(G) - Girls, but rarely exclusively""","Bars/Clubs",NA,"9/4/2019 3:58pm","9/7/2019 1:47pm",1970,"715 Ponce de Leon, Atlanta, GA",-84.3633561,33.7737053,"715 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3240",253,"Dupree's Tavern","","716 Ponce de Leon","Atlanta","GA","""(G) - Girls, but seldom exclusively"",""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""","Bars/Clubs","","12/17/2019 9:52am","12/17/2019 9:52am",1975,"716 Ponce de Leon, Atlanta, GA",-84.3641186,33.7738389,"716 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
"3241",197,"Dupree's Tavern","","716 Ponce de Leon","Atlanta","GA","""(G) - Girls, but seldom exclusively"",(RT) - 'Raunchy types' - downtown type places - often hustlers","Bars/Clubs","","9/4/2019 9:50am","9/4/2019 10:49am",1974,"716 Ponce de Leon, Atlanta, GA",-84.3641186,33.7738389,"716 ponce de leon ave ne, atlanta, ga 30306, usa","Google Verified Location"
