ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
257,Bayou Landing,,2020 Kipling,Houston,TX,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
261,Horseshoe,,2210 Abrams Road,Dallas,TX,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
262,Ali Baba,,823 Congress,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
263,La Carafe,Old Market Square,813 Congress,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
264,Prufrock's Tavern,,424 Westheimer,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
268,Key to America Motel Bar,,230 N. Finley St.,Athens,GA,(M) - Mixed or partially straight,"Bars/Clubs,Hotels",,,12/17/2019 9:52am,12/17/2019 9:52am
270,Rebel Room ,,1001 Greene,Columbus,GA,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
273,Kitten's Korner,,19 - 16th St.,Savannah Beach,GA,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
277,Shed,,453 Parkway,Gatlinburg,TN,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
279,Andrew Jackson Hotel Bar,,918 Gay St.,Knoxville,TN,(M) - Mixed or partially straight,"Bars/Clubs,Hotels",,,12/17/2019 9:52am,12/17/2019 9:52am
280,Hi Hat Lounge,a few 'Midnight cowboys',604 Commerce St.,Nashville,TN,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
281,Castle,,3019 N. Haskell,Dallas,TX,"(M) - Mixed or partially straight,""(G) - Girls, but seldom exclusively"",(B) - Blacks frequent",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
282,Rio Lado Motel,,"1100 N. St, Mary's",San Antonio,TX,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:52am,12/17/2019 9:52am
283,Ponce de Leon,,551 Ponce de Leon N.E.,Atlanta,GA,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:52am,12/17/2019 9:52am
284,Woodrow Hotel,Scheduled to be torn down,1412 Fannin,Houston,TX,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations"",""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""","Bars/Clubs,Hotels",,,12/17/2019 9:52am,12/17/2019 9:52am
285,Les Quatre Saisons,Old Market Sq.,813 Congress,Houston,TX,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
286,Riviera Hyatt House Bar,,"1630 Peachtree St., N.W.",Atlanta,GA,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
288,Harborside,,401 E. River,Savannah,GA,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
289,Harrigan's ,,2202 Kirby,Houston,TX,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
290,Gene & Gabe's,,1578 Piedmont Ave. N.E.,Atlanta,GA,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
291,Pleasant Peasant,,555 Peachtree St. N.E.,Atlanta,GA,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
292,Michael One,,5015 Westheimer,Houston,TX,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
293,International House of Pancakes,,"1516 Piedmont Ave., N.E.",Atlanta,GA,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
296,Jerico Supper Club,,2202 W. 6th St.,Amarillo,TX,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
300,Jell's,,4018 Cedar Springs,Dallas,TX,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
301,Old South Pancake House,,1501 S. University,Ft. Worth,TX,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
303,Denny's,,621 Ponce de Leon & Piedmont Circle at Cheshire Bridge Rd.,Atlanta,GA,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
304,Johnnie Ganem's,,501 Habersham,Savannah,GA,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
305,Leo's ,,303 W. Chestnut,Louisville,KY,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
306,Western Pancake House,,912 E. Broadway,Louisville,KY,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
307,Campus Grill,"so., near Vanderbilt University ",416 - 21st Ave,Nashville,TN,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,ask ant location/description,12/17/2019 9:52am,12/17/2019 9:52am
308,El Macho,Liquor,425 N. St. Mary's,San Antonio,TX,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
309,Huddle,,219 W. Cumberland Ave.,Knoxville,TN,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
310,Hideaway,,207 Gay St.,Knoxville,TN,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
314,Ohman Inn,,2158 Union,Memphis,TN,"(M) - Mixed or partially straight,(YC) - Young and/or collegiate types,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
315,Kampground,unisex,3029 S. Main,Ft. Worth,TX,"(M) - Mixed or partially straight,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,confirm unisex in description ,12/17/2019 9:52am,12/17/2019 9:52am
316,Trio Coffee Shop,,3541 McKinney,Dallas,TX,"(M) - Mixed or partially straight,(YC) - Young and/or collegiate types,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
317,Foxey's Hound,,575 New Circle Rd. N.E.,Lexington,KY,"(M) - Mixed or partially straight,(YC) - Young and/or collegiate types,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
318,Steak 'n Egg,,1136 S. 4th St.,Louisville,KY,"(M) - Mixed or partially straight,(YC) - Young and/or collegiate types,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
319,In Crowd,,1208 Lamar,Memphis,TN,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(E) - Entertainment,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
321,Queen Bee,,730 Logan,Louisville,KY,"(P) - Private club - Inquire locally to admission,(D) - Dancing,""(G) - Girls, but seldom exclusively"",(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
322,Closet,,112 Jackson,Memphis,TN,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
323,Armory,,834 Juniper N.E. nr. 6th.,Atlanta,GA,"(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
324,Prince George Inn,,114 - 6th St. N.E.,Atlanta,GA,(PE) - Pretty elegant - jacket & tie may be required,Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
325,Entre Nuit,,265 S. Cleveland,Memphis,TN,,Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
326,Restaurant Montparnasse ,,224 E. Main,Lexington,KY,(*) - Very popular,Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
327,Plantation Coffee House,,3515 Westheimer,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
328,Simpson's Diner,,1413 Main St.,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks"",""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
329,Silver Dollar,,616 Westheimer,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks"",""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(AH) - After Hours",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
330,El 86,,49 - 6th St. at Cypress,Atlanta,GA,(D) - Dancing,Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
331,Woody's ,Scheduled to open Spring '74,129 W. River St.,Savannah,GA,"(D) - Dancing,(E) - Entertainment",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
332,Back Office Lounge,,404 Main St.,Knoxville,TN,"(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
333,George's Theatre Lounge,,1786 Madison Ave.,Memphis,TN,"(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Restaurant,,,12/17/2019 9:52am,12/17/2019 9:52am
334,Jungle Lounge,best late*,715 Commerce St.,Nashville,TN,"""(G) - Girls, but seldom exclusively"",(*) - Very popular",Restaurant,,ask about amenity/description,12/17/2019 9:52am,12/17/2019 9:52am
336,Pink Elephant,,1218 Leland,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
337,Surf,Closes 12 p.m.,2909 Main St.,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
340,Frisco Lounge,,147 E. Travis,San Antonio,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
341,Gene's Music Bar,weekends?,307 S. Akard,Dallas,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,ask question weekends,12/17/2019 9:52am,12/17/2019 9:52am
342,Entre Nuit,,3116 Live Oak,Dallas,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(D) - Dancing,""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
343,El Safari,Latins,13194 S. Hwy. 81,San Antonio,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(HIP) - Heads frequent,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
344,Julep Lounge,Maybe Closing,655 S. 4th St.,Louisville,KY,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
345,Cameo,,188 William at Cain N.W.,Atlanta,GA,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
347,Hi Kamp Klub,,3400 Travis,Houston,TX,"(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
348,Sun Dance Kid,,4025 Maple,Dallas,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
349,Ranch,"was (w), now closed, maybe re-opening as dance bar",4117 Maple,Dallas,TX,(W) - Western or coyboy types,Bars/Clubs,,ask question was w,12/17/2019 9:52am,12/17/2019 9:52am
350,Rawhide,Looks promising,4016 White Settlement Rd.,Ft. Worth,TX,(W) - Western or coyboy types,Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
351,Ramrod,best afternoons,3224 N. Fitzhugh,Dallas,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
352,Swinger,,4006 Maple,Dallas,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
353,La Caja,,1104 Tuam,Houston,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
354,Mary's Bar,Best Sundays,1022 Westheimer,Houston,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
355,Onyx,good afternoons,341 W. Peachtree St. N.W.,Atlanta,GA,"(W) - Western or coyboy types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
356,Exile,open afternoons,1011 Bell St.,Houston,TX,"(W) - Western or coyboy types,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
357,Badlands Territory ,Five rooms with something for just about everyone ,116 E. Main St.,Louisville,KY,"(W) - Western or coyboy types,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
358,Galleon,,2720 Richmond ,Houston,TX,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
359,Living Room,,"841 Lane Allen, Lane Allen Plaza",Lexington,KY,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
360,Psyche Out,,76 N. Cleveland,Memphis,TN,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
361,Alexander's,,1219 W. 10th St.,Amarillo,TX,"(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
362,Wonders,May catch on,3207 Montrose,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
363,The Box,,4950 Ayers,Corpus Christi,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
364,Kon Tiki,Strictly a summer & weekend resort,214 W. 23rd St.,Galveston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
365,Farm House,,3535 Westheimer,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
366,Diane's Lounge,thru restaurant - lounge in rear,1801 - 19th,Lubbock,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Restaurant,Bars/Clubs",,,12/17/2019 9:52am,12/17/2019 9:52am
368,Pearl Street Warehouse,"adm. charge, use side door on 18th",1720 Lavaca,Austin,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,(P) - Private club - Inquire locally to admission",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
369,Cove,,"586 Worchester Dr., N.E.",Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
371,Razzberries,,226 S. Tanchua,Corpus Christi,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
372,Robert's Lafitte,Strictly a summer & weekend resort,409 Rosenberg,Galveston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
373,Stardust Lounge,,60 - 5th St. at Spring,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
374,Sweet Gum Head,weekends,2284 Cheshire Bridge Rd. N.E.,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,clarify amenity,12/17/2019 9:52am,12/17/2019 9:52am
375,Pet Shop,,207 E. San Antonio,El Paso,TX,"(YC) - Young and/or collegiate types,""(G) - Girls, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:52am,12/17/2019 9:52am
376,Grand Railroad Sandwich Station ,AH weekends - Syntopicon Restaurant,1724 N. Main,San Antonio,TX,"(YC) - Young and/or collegiate types,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,ask about AH weekends,12/17/2019 9:52am,12/17/2019 9:52am
655,Everglades,,1931 S.E. 6th Ave.,Ft. Lauderdale,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
656,Tree Tavern ,,656 N. Andrews,Ft. Lauderdale,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
657,Zanzibar,,214 S.W. 1st Ave.,Ft. Lauderdale,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
658,Top's Annex,,2027 Pembroke Rd.,Hollywood,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
660,El Carol,(S.W. 42nd St.),930 Le Jeune Rd.,Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
661,Lepreuchan,(S.W. 40th St.),7305 Bird Dr.,Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
662,Fox Hole,,2000 N.E. 2nd Ave.,Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
663,Hialeah Bar,,210 N.E. 14th St.,Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
664,Midway,,2322 N.E. 2nd Ave.,Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
665,Odyssey,,"1717 N.W, 17th Ave,",Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
666,Sebastian's ,,"2490 S.W, 17th Ave. at U.S. Hwy. 1",Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
667,Red Rooser,,2404 N.E. 2nd Ave,Miami,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
668,Nite Owl,(Next to Pin Up),2228 Park Ave.,Miami Beach,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
669,Odds & Ends Tavern,(Only place open on Sundays),4910 Edgewater Dr.,Orlando,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
672,Turf South,,221 Datura,West Palm Beach,FL,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
673,Gertrude's ,(Latins),125 Chartres St.,New Orleans,LA,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
674,Golden Lantern,,1239 Royal St.,New Orleans,LA,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
675,Gigi's ,,740 N. Rampart St.,New Orleans,LA,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
676,Bobby's Korner,,800 Louisiana,Shreveport,LA,,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
677,Bull Pen,,516 Main Street,Daytona Beach,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
678,Gallery,(10p.m. - 4a.m. - best after 2a.m. when others closed *),2889 W Broward Blvd.,Ft. Lauderdale,FL,(*) - Very popular,Bars/Clubs,,only popular sometimes do I keep it as an amenity?,12/17/2019 9:53am,12/17/2019 9:53am
679,Saloon,(trhough arcade),219 S.W. 1st. Ave.,Ft. Lauderdale,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
680,Melody Club,,4130 N.W. 6th St.,Gainsville,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
681,Tee Jay's ,,2100 N. Dixie Hwy.,Hollywood,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
682,Inner Sactum,,2952 Roosevelt,Jacksonville,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
683,Music Box,,628 Lake Ave.,Lake Worth,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
684,Alley Room Lounge ,(behind South Wind - enter through rear parking lot),1685 Alton Road,Miami Beach,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
685,Pin Up,,2228 Park Ave. ,Miami Beach,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
686,Fiesta Room,,110 Harrison Ave.,Panama City,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
687,Village Inn,,3701 E. Cervantes ,Pensacola,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
688,Sherwood,,7 N. 1st St.,St. Petersburg,FL,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
690,Finale II,,642 N. Rampart St.,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
691,Galley House,(Coming back nicely under new ownership),542 Chartres St.,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
692,Lafitte's In Exile,,901 Bourbon St. ,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
693,Ritz Bar,,131 Brooke Ave. ,Norfolk,VA,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
694,Tradewinds,,"717 Franklin Rd., S.W.",Roanoke,VA,(*) - Very popular,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
695,Annex,,740 Burgundy ,New Orleans,LA,"(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
696,Crow Bar ,,504 N. 1st St.,Jacksonville Beach,FL,(D) - Dancing,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
698,Basin Street ,,1610 Alton Road,Miami Beach,FL,(D) - Dancing,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
699,Mirror Lounge,,311 North Blvd.,Baton Rouge,LA,(D) - Dancing,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
700,Fellini's Madness ,,728 Rampart St.,New Orleans,LA,(D) - Dancing,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
703,Nook Bear Bar,(closes 12 p.m.) (Coral Gables),255 Minorca,Miami,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
704,Post Office,,940 St. Louis,New Orleans,LA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
705,Travis's,,834 N. Rampart St,New Orleans,LA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
706,George's Place,,860 St. Louis St.,Baton Rouge,LA,"(D) - Dancing,(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
707,Bachelors West,(Sign in front says 'Aquarius' enter thru outside stairway off parking lot on south side in rear) (Le Jeune Rd.),820 S.W. 42nd Ave. ,Miami,FL,"(D) - Dancing,""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
709,Brady's,,700 N. Rampart St.,New Orleans,LA,"(D) - Dancing,""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
710,Robbie's Yum Yum Tree West,,3006 E. Cervantes,Pensacola,FL,"(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
712,Delmonico's ,,218 Duval St.,Key West,FL,"(D) - Dancing,(YC) - Young and/or collegiate types,""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,(Disco) Do I add an amenity option for it or is it just dancing? p. 52,12/17/2019 9:53am,12/17/2019 9:53am
713,Damien's Yum Yum Tree ,(Holly Hill),703 N. Ridgewood,Daytona Beach,FL,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
714,Odds & Ends II,(U.S. Hwy 1),1416 S. Federal Hwy.,Ft. Lauderdale,FL,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
