ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
321,Brady's,,700 N. Rampart St.,New Orleans,LA,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
326,Club Midship,,606 Iberville,New Orleans,LA,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
336,Lafitte's In Exile,,901 Bourbon St.,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
333,Golden Lantern,,1239 Royal St.,New Orleans,LA,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(*) - Very popular",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
332,Gene's Hideaway,,608 Iberville,New Orleans,LA,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
335,Grog,,718 N. Rampart St.,New Orleans,LA,"""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
334,Good Friends,,740 Dauphine,New Orleans,LA,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
330,FInale II,,642 N. Rampart St.,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
337,Loft,(Looks promising)(above Scottie's Cabaret - stairway outside on right),728 Rampart St.,New Orleans,LA,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. """,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
331,Galley House,(good afternoons too),542 Chartres St.,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
343,Pete's '800',,800 Bourbon St.,New Orleans,LA,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
344,Post Office,"(Opens 4pm)[Occasional (S)]
",940 St. Louis St.,New Orleans,LA,"(D) - Dancing,(*) - Very popular,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
345,Scottie's Cabaret,"[(S) in front, back bar and 'Loft' upstairs]
",728 Rampart St.,New Orleans,LA,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
351,Travis II,,820 N. Rampart St.,New Orleans,LA,,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
347,Society Page,('Mom's),819 St. Louis St. ,New Orleans,LA,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
350,Travis's,(Opens 12 noon),834 N. Rampart St.,New Orleans,LA,(D) - Dancing,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
355,Wanda's,('Midnight Cownboys'),704 Iberville,New Orleans,LA,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
352,Unisex,(Tourist trap with nude go go girls & boys),520 Bourbon St.,New Orleans,LA,,Bars/Clubs,,,11/8/2019 8:55am,11/8/2019 1:39pm
367,Florentine Room,(Disco),728 Austin Place,Shreveport,LA,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 8:56am,11/8/2019 10:06am
369,Fire & Range Lounge,[some (S) - Plan to start opening at noon - $1.00 adm.],222 Pat Harrison Ave.,Biloxi,MS,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,11/8/2019 8:56am,11/10/2019 1:38pm
366,Bobby's Korner,,800 Louisiana,Shreveport,LA,"(OC) - Older/More Mature Crowd,(*) - Very popular",Bars/Clubs,,,11/8/2019 8:56am,11/8/2019 10:05am
377,Downtowner,,225 E. Capitol,Jackson,MS,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""","Bars/Clubs,Hotels",,,11/8/2019 8:56am,12/15/2019 4:52pm
378,Mae's Cabaret,(Opens 8pm Th-Fri - Sat only - BYOB),102 S. Parish,Jackson,MS,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,11/8/2019 8:56am,11/10/2019 1:38pm
385,Castaways,,310 Ingalles Ave.,Pascagoula,MS,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 8:56am,11/10/2019 1:38pm
379,Raincheck Lounge,,1905 W. Northside Dr.,Jackson,MS,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/8/2019 8:56am,11/10/2019 1:38pm
390,After Dark Lounge,,80 Asheland Ave.,Asheville,NC,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 8:56am,11/8/2019 10:39am
397,Oleen's Lounge,(Disco),1831 South Blvd.,Charlotte,NC,"(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(D) - Dancing,(YC) - Young and/or collegiate types",Bars/Clubs,,,11/8/2019 8:56am,11/8/2019 10:24am
398,Scorpio Lounge,(Disco) (Semi P),2301 Freedom Dr. ,Charlotte,NC,"(YC) - Young and/or collegiate types,""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(P) - Private club - Inquire locally to admission,(*) - Very popular",Bars/Clubs,,,11/8/2019 8:56am,11/8/2019 10:39am
396,J.D.'s ,,825 W. Morehead,Charlotte,NC,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 8:56am,11/8/2019 10:24am
407,Holiday Inn Bar,,442 Eastern Blvd,Fayetteville,NC,(M) - Mixed or partially straight,"Bars/Clubs,Hotels",,,11/8/2019 10:24am,12/15/2019 4:52pm
408,Red Carpet Lounge,,457 Russel St.,Fayetteville,NC,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(BYOB) - Bring your own bottle,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
409,Tap Room,Prince Charles Hotel,430 Hay St. ,Fayetteville,NC,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
413,Libra Lounge,,2506 Battleground,Greensboro,NC,"(P) - Private club - Inquire locally to admission,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
415,Renaissance,($3.00 adm.),2130 Lawndale Dr.,Greensboro,NC,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
414,Pied Piper Lounge,(Lawndale Shopping Center),2132 Lawndale Dr.,Greensboro,NC,"(M) - Mixed or partially straight,(D) - Dancing",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
418,Mouse Trap,,1622 Glenwood Ave.,Raleigh,NC,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
421,Basin Street South,,16 Hayne Street,Charleston,SC,"(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
420,Club One-Ten,between Dock & Orange,110 S. Front St.,Wilmington,NC,"(M) - Mixed or partially straight,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
429,H & M Club,(Open until 4 or 5 am) (Disco),2300 Two Notch Road,Columbia,SC,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/10/2019 1:38pm
422,Camelot,"(2 floors - no sign, but don't miss) (Disco)",81 Hasell,Charleston,SC,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 10:41am
430,Lost & Found,,1232 Assembly St.,Columbia,SC,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 10:24am,11/10/2019 1:38pm
428,Fortress,,5729 Shakespeare Rd.,Columbia,SC,"""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/8/2019 10:24am,11/10/2019 1:38pm
424,Wagon Wheel,,336 King St.,Charleston,SC,"(M) - Mixed or partially straight,(OC) - Older/More Mature Crowd",Bars/Clubs,,,11/8/2019 10:24am,11/10/2019 1:38pm
431,O'Grays Lounge,,1636 Sumter St.,Columbia,SC,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(*) - Very popular,(E) - Entertainment",Bars/Clubs,,,11/8/2019 10:24am,11/10/2019 1:38pm
444,Cross Keys,(Key club),,Chattanooga,TN,(P) - Private club - Inquire locally to admission,Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 11:00am
446,Powder Puff,(Disco),,Chattanooga,TN,"(YC) - Young and/or collegiate types,(D) - Dancing,(P) - Private club - Inquire locally to admission,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:24am,11/8/2019 11:00am
454,Shed,,453 Parkway,Gatlinburg,TN,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 10:59am
459,Colony,(Disco),105 S.W. Union St.,Knoxville,TN,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
463,B.J.'s ,,1382 Poplar Ave,Memphis,TN,"""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
460,Hideaway,,207 Gay St.,Knoxville,TN,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
461,Huddle,,219 W. Cumberland Ave,Knoxville,TN,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:25am
465,Closet,,112 Jackson,Memphis,TN,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
466,Entree Lounge,,265 S. Cleveland ,Memphis,TN,"(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
469,Score,,1208 Lamar,Memphis,TN,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
468,Psyche Out,,76 N. Cleveland,Memphis,TN,"(YC) - Young and/or collegiate types,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
478,Other Side,"at 5th
",410 Lea,Nashville,TN,"(YC) - Young and/or collegiate types,""(G) - Girls/Ms, but seldom exclusively"",(B) - Blacks frequent,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:23am
474,Hi Hat Lounge,('Midnight Cowboys'),604 Commerce St.,Nashville,TN,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
475,Juanita's ,,713 Commerce St.,Nashville,TN,(*) - Very popular,Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:24am
481,Skyline,,1507 W. 10th St.,Amarillo,TX,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
486,Austin Country,"at Red River. (Hottest Bar Austin has ever had - open until 3am on Saturdays, also (C)AH)",600 E. 7th,Austin,TX,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
489,New Apartment,(no neon - looks like a private house - park in back and use rear door.) nr. Guadalupe & 29th,2828 Rio Grande,Austin,TX,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
490,Pearl St. Warehouse,(use side door on 18th),1720 Lavaca,Austin,TX,"(M) - Mixed or partially straight,(D) - Dancing",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
504,The Box,,4950 Ayers,Corpus Christi,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:53am
497,Gusher Room,Ridgewood Shopping Center,2576 I-10,Beaumont,TX,"(M) - Mixed or partially straight,(E) - Entertainment",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
500,Chez Paris,,2207 Ayers,Corpus Christi,TX,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
498,Off main Bar,,201 Liberty Ave.,Beaumont,TX,(*) - Very popular,Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
503,Odd Couple,,4606 Ayers,Corpus Christi,TX,"(W) - Western or coyboy types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
501,Jolly Jack,(Latins),411 Peoples St.,Corpus Christi,TX,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 10:53am,11/8/2019 11:36am
512,Bon Soir,,4527 Cole,Dallas,TX,"(D) - Dancing,(E) - Entertainment",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
510,Barrel ('One Way In'),,2406 Fitzhugh,Dallas,TX,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:53am
508,Act III,,3113 Live Oak,Dallas,TX,"(OC) - Older/More Mature Crowd,(D) - Dancing",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:53am
520,Forest,(looks promising),3236 McKinney,Dallas,TX,(D) - Dancing,Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
513,Castle,,3019 N. Haskell,Dallas,TX,"(M) - Mixed or partially straight,""(G) - Girls/Ms, but seldom exclusively"",(B) - Blacks frequent",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:53am
519,Entre Nuit,,3116 Live Oak,Dallas,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
521,Gene's Music Bar,[also (C)AH-WE],307 S. Akard,Dallas,TX,"(OC) - Older/More Mature Crowd,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(WE) - Weekends",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:50am
518,Encore,,4516 McKinney,Dallas,TX,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
517,Crews Inn,,3220 N. Fitzhugh,Dallas,TX,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
522,HIghland Lounge,,3018 Monticello,Dallas,TX,"""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
527,Ramrod,(afternoons),3224 N. Fitzhugh,Dallas,TX,(*) - Very popular,Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
529,Sun Dance Kid,,4025 Maple,Dallas,TX,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
525,Marlboro,,4100 Maple,Dallas,TX,(W) - Western or coyboy types,Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
530,Terry's Ranch,,4117 Maple,Dallas,TX,"(W) - Western or coyboy types,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
531,Three Plus You,"at Cedar Springs
",3014 Throckmorton,Dallas,TX,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
526,Plantation,"(Disco)
",3717 Rawlings,Dallas,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
528,Studio 9 Theatre,,4817 Bryan,Dallas,TX,,Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
532,T.J.'s,,3307 McKinney,Dallas,TX,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
534,Villa Fontana ,,1315 Skiles,Dallas,TX,(OC) - Older/More Mature Crowd,Bars/Clubs,,,11/8/2019 11:38am,11/8/2019 11:52am
550,Pigalle Club,"(Latins)
",441 E. Franklin,El Paso,TX,(OC) - Older/More Mature Crowd,Bars/Clubs,,,11/8/2019 11:38am,11/10/2019 1:38pm
546,Club Olympico,,210 Avenida Lerdo,Ciudad Juarez,TX,,Bars/Clubs,,,11/8/2019 11:38am,11/10/2019 1:38pm
543,Apartment,,815 Myrtle,El Paso,TX,,Bars/Clubs,,,11/8/2019 11:38am,11/10/2019 1:38pm
548,Le Milord,(Latins),606 Magoffin,El Paso,TX,,Bars/Clubs,,,11/8/2019 11:38am,11/10/2019 1:38pm
547,Diamond Lil Club,(Latins),708 E. San Antonio,El Paso,TX,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/10/2019 1:38pm
549,New Pet Shop,(Disco)(Sunday Brunch - Liquor),800 E. San Antonio,El Paso,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:38am,11/10/2019 1:38pm
558,Regency ,,1812 Hemphill,Ft. Worth,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:11pm
556,Purple Lady,,3029 S. Main,Ft. Worth,TX,"""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:11pm
560,T.J.'s Back Door,"(Liquor)
",5563 Jacksboro Hwy.,Ft. Worth,TX,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:11pm
555,Other Place,,2308 W. 7th,Ft. Worth,TX,(*) - Very popular,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:11pm
559,Six-Fifty-One Club,(Liquor),651 S. Jennings,Ft. Worth,TX,(*) - Very popular,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:11pm
557,Rawhide,,4016 White Settlement Rd.,Ft. Worth,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:11pm
567,Fruit Jar,,2214 Mechanic,Galveston,TX,"(OC) - Older/More Mature Crowd,(D) - Dancing",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
569,Kon Tiki,,214 Tremont,Galveston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
576,Aesop's Tables,,507 Westheimer,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
571,Mary's ,,2502 Q,Galveston,TX,,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
573,Seawall Hotel,,1711 Ave O,Galveston,TX,"""(H) - Hotel, motel, or other overnight accomodations""","Bars/Clubs,Hotels",,,11/8/2019 11:59am,12/15/2019 4:51pm
578,Athens Grill,(Seamen),8037 Clinton,Houston,TX,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
572,Robert's LaFitte,,409 Rosenberg,Galveston,TX,"(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(WE) - Weekends,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
584,Dirty Sally's,(Opens 7am - good days),900 Lovett,Houston,TX,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:26pm
579,Bayou Landing,,2020 Kipling,Houston,TX,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
583,Detour,,1504 Westheimer,Houston,TX,,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:26pm
581,Briar Patch,,2294 W. Holcombe Blvd.,Houston,TX,"(OC) - Older/More Mature Crowd,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:27pm
589,Golden Spur,(Beer only),2400 Brazos,Houston,TX,"(W) - Western or coyboy types,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:26pm
591,Gray's Lounge,(Lena's),2923 Main St.,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:26pm
587,Farm House Club,"(Disco) [5 bars, (C)(AH)(WE) swim pool]",2710 Albany,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:26pm
586,Exile,(Open afternoons),1011 Bell,Houston,TX,"(W) - Western or coyboy types,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(OC) - Older/More Mature Crowd,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:26pm
590,Gold Room,,2802 Austin,Houston,TX,"(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:26pm
588,Galleon,(Long time super cruise bar),2720 Richmond,Houston,TX,"(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs,Cruising Areas",,,11/8/2019 11:59am,12/15/2019 4:50pm
596,Just Marion's & Lynn's,,817 Fairview,Houston,TX,"""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
595,Inside Outside,(Could be a winner),1318 Westheimer,Houston,TX,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
599,Lamp Post,,2417 Times,Houston,TX,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
598,La Carafe,(Old Market Sq.),813 Congress,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
597,La Caja,,1104 Tuam,Houston,TX,"(W) - Western or coyboy types,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(OC) - Older/More Mature Crowd",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
600,Les Quatre Saisons,(Old Market Sq.),813 Congress,Houston,TX,"(M) - Mixed or partially straight,(PE) - Pretty elegant - often or tie",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
602,Mary's Bar,,1022 Westheimer,Houston,TX,(W) - Western or coyboy types,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
601,Locker,(Use rear entrance),1732 Westheimer,Houston,TX,"""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(W) - Western or coyboy types",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
607,Numbers,,1003 California ,Houston,TX,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. """,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
612,Ranch Hi Lite,Frontenac Plaza,6800 S. Main St.,Houston,TX,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:40pm
611,Prufrock's ,,424 Westheimer,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:40pm
608,Odds & Ends ,,612 Hadley,Houston,TX,(*) - Very popular,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
609,Pink Elephant ,,1218 Leeland,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:41pm
618,Surf,"(closes 12 midnight)
",2909 Main St. ,Houston,TX,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:40pm
614,Second Sun,(Disco),534 Westheimer,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,(B) - Blacks frequent,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:40pm
619,Wonders,,3207 Montrose,Houston,TX,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(D) - Dancing",Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 12:40pm
628,David's Warehouse,,2402 Marshall St.,Lubbock,TX,(*) - Very popular,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 1:05pm
630,Friendly Lounge,,106 East Hwy.,McAllen,TX,,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 1:05pm
629,Duffy's Tavern,,5 S. 16th St.,McAllen,TX,(*) - Very popular,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 1:05pm
633,Cork Room,(Some Latins - closes 12pm),411 N. St. Marys,San Antonio,TX,,Bars/Clubs,,,11/8/2019 11:59am,11/8/2019 1:05pm
